#,CVE ID,CWE ID,# of Exploits,Vulnerability Type(s),Publish Date,Update Date,Score,Gained Access Level,Access,Complexity,Authentication,Conf.,Integ.,Avail.,
15,CVE-2014-6423,399,,DoS,2014-09-20,2014-11-05,5,None,Remote,Low,Not required,None,None,Partial,The tvb_raw_text_add function in epan/dissectors/packet-megaco.c in the MEGACO dissector in Wireshark 1.10.x before 1.10.10 and 1.12.x before 1.12.1 allows remote attackers to cause a denial of service (infinite loop) via an empty line.
16,CVE-2014-6422,119,,DoS Overflow,2014-09-20,2014-11-05,5,None,Remote,Low,Not required,None,None,Partial,"The SDP dissector in Wireshark 1.10.x before 1.10.10 creates duplicate hashtables for a media channel, which allows remote attackers to cause a denial of service (application crash) via a crafted packet to the RTP dissector."
17,CVE-2014-6421,,,DoS,2014-09-20,2014-11-05,5,None,Remote,Low,Not required,None,None,Partial,Use-after-free vulnerability in the SDP dissector in Wireshark 1.10.x before 1.10.10 allows remote attackers to cause a denial of service (application crash) via a crafted packet that leverages split memory ownership between the SDP and RTP dissectors.
18,CVE-2014-5165,119,,DoS Overflow,2014-08-01,2017-01-06,5,None,Remote,Low,Not required,None,None,Partial,"The dissect_ber_constrained_bitstring function in epan/dissectors/packet-ber.c in the ASN.1 BER dissector in Wireshark 1.10.x before 1.10.9 does not properly validate padding values, which allows remote attackers to cause a denial of service (buffer underflow and application crash) via a crafted packet."
19,CVE-2014-5164,119,,DoS Overflow,2014-08-01,2017-01-06,5,None,Remote,Low,Not required,None,None,Partial,"The rlc_decode_li function in epan/dissectors/packet-rlc.c in the RLC dissector in Wireshark 1.10.x before 1.10.9 initializes a certain structure member only after this member is used, which allows remote attackers to cause a denial of service (application crash) via a crafted packet."
20,CVE-2014-5163,119,,DoS Overflow,2014-08-01,2017-01-06,5,None,Remote,Low,Not required,None,None,Partial,"The APN decode functionality in (1) epan/dissectors/packet-gtp.c and (2) epan/dissectors/packet-gsm_a_gm.c in the GTP and GSM Management dissectors in Wireshark 1.10.x before 1.10.9 does not completely initialize a certain buffer, which allows remote attackers to cause a denial of service (application crash) via a crafted packet."
21,CVE-2014-5162,119,,DoS Overflow,2014-08-01,2017-01-06,5,None,Remote,Low,Not required,None,None,Partial,"The read_new_line function in wiretap/catapult_dct2000.c in the Catapult DCT2000 dissector in Wireshark 1.10.x before 1.10.9 does not properly strip '\n' and '\r' characters, which allows remote attackers to cause a denial of service (off-by-one buffer underflow and application crash) via a crafted packet."
22,CVE-2014-5161,119,,DoS Overflow,2014-08-01,2017-01-06,5,None,Remote,Low,Not required,None,None,Partial,"The dissect_log function in plugins/irda/packet-irda.c in the IrDA dissector in Wireshark 1.10.x before 1.10.9 does not properly strip '\n' characters, which allows remote attackers to cause a denial of service (buffer underflow and application crash) via a crafted packet."
23,CVE-2014-4174,119,,DoS Exec Code Overflow Mem. Corr.,2014-06-18,2014-06-19,9.3,None,Remote,Medium,Not required,Complete,Complete,Complete,wiretap/libpcap.c in the libpcap file parser in Wireshark 1.10.x before 1.10.4 allows remote attackers to execute arbitrary code or cause a denial of service (memory corruption and application crash) via a crafted packet-trace file that includes a large packet.
24,CVE-2014-4020,189,,DoS,2014-06-18,2017-12-28,4.3,None,Remote,Medium,Not required,None,None,Partial,"The dissect_frame function in epan/dissectors/packet-frame.c in the frame metadissector in Wireshark 1.10.x before 1.10.8 interprets a negative integer as a length value even though it was intended to represent an error condition, which allows remote attackers to cause a denial of service (application crash) via a crafted packet."
25,CVE-2014-2907,,,DoS,2014-04-24,2014-05-23,4.3,None,Remote,Medium,Not required,None,None,Partial,"The srtp_add_address function in epan/dissectors/packet-rtp.c in the RTP dissector in Wireshark 1.10.x before 1.10.7 does not properly update SRTP conversation data, which allows remote attackers to cause a denial of service (application crash) via a crafted packet."
26,CVE-2014-2299,119,1,DoS Exec Code Overflow,2014-03-11,2016-06-01,9.3,None,Remote,Medium,Not required,Complete,Complete,Complete,Buffer overflow in the mpeg_read function in wiretap/mpeg.c in the MPEG parser in Wireshark 1.8.x before 1.8.13 and 1.10.x before 1.10.6 allows remote attackers to execute arbitrary code or cause a denial of service (application crash) via a large record in MPEG data.
27,CVE-2014-2283,,,DoS,2014-03-11,2015-08-12,4.3,None,Remote,Medium,Not required,None,None,Partial,"epan/dissectors/packet-rlc in the RLC dissector in Wireshark 1.8.x before 1.8.13 and 1.10.x before 1.10.6 uses inconsistent memory-management approaches, which allows remote attackers to cause a denial of service (use-after-free error and application crash) via a crafted UMTS Radio Link Control packet."
28,CVE-2014-2282,119,,DoS Overflow,2014-03-11,2016-04-04,4.3,None,Remote,Medium,Not required,None,None,Partial,"The dissect_protocol_data_parameter function in epan/dissectors/packet-m3ua.c in the M3UA dissector in Wireshark 1.10.x before 1.10.6 does not properly allocate memory, which allows remote attackers to cause a denial of service (application crash) via a crafted SS7 MTP3 packet."
29,CVE-2014-2281,20,,DoS Mem. Corr.,2014-03-11,2015-08-12,4.3,None,Remote,Medium,Not required,None,None,Partial,"The nfs_name_snoop_add_name function in epan/dissectors/packet-nfs.c in the NFS dissector in Wireshark 1.8.x before 1.8.13 and 1.10.x before 1.10.6 does not validate a certain length value, which allows remote attackers to cause a denial of service (memory corruption and application crash) via a crafted NFS packet."
1,CVE-2015-7830,20,,DoS,2015-11-14,2017-09-14,4.3,None,Remote,Medium,Not required,None,None,Partial,"The pcapng_read_if_descr_block function in wiretap/pcapng.c in the pcapng parser in Wireshark 1.12.x before 1.12.8 uses too many levels of pointer indirection, which allows remote attackers to cause a denial of service (incorrect free and application crash) via a crafted packet that triggers interface-filter copying."
2,CVE-2015-6249,20,,DoS,2015-08-24,2016-12-23,4.3,None,Remote,Medium,Not required,None,None,Partial,"The dissect_wccp2r1_address_table_info function in epan/dissectors/packet-wccp.c in the WCCP dissector in Wireshark 1.12.x before 1.12.7 does not prevent the conflicting use of a table for both IPv4 and IPv6 addresses, which allows remote attackers to cause a denial of service (application crash) via a crafted packet."
3,CVE-2015-6248,20,,DoS,2015-08-24,2016-12-23,4.3,None,Remote,Medium,Not required,None,None,Partial,"The ptvcursor_add function in the ptvcursor implementation in epan/proto.c in Wireshark 1.12.x before 1.12.7 does not check whether the expected amount of data is available, which allows remote attackers to cause a denial of service (application crash) via a crafted packet."
4,CVE-2015-6247,20,,DoS,2015-08-24,2016-12-23,4.3,None,Remote,Medium,Not required,None,None,Partial,"The dissect_openflow_tablemod_v5 function in epan/dissectors/packet-openflow_v5.c in the OpenFlow dissector in Wireshark 1.12.x before 1.12.7 does not validate a certain offset value, which allows remote attackers to cause a denial of service (infinite loop) via a crafted packet."
5,CVE-2015-6246,20,,DoS,2015-08-24,2016-12-23,4.3,None,Remote,Medium,Not required,None,None,Partial,"The dissect_wa_payload function in epan/dissectors/packet-waveagent.c in the WaveAgent dissector in Wireshark 1.12.x before 1.12.7 mishandles large tag values, which allows remote attackers to cause a denial of service (application crash) via a crafted packet."
6,CVE-2015-6245,20,,DoS,2015-08-24,2016-12-23,4.3,None,Remote,Medium,Not required,None,None,Partial,"epan/dissectors/packet-gsm_rlcmac.c in the GSM RLC/MAC dissector in Wireshark 1.12.x before 1.12.7 uses incorrect integer data types, which allows remote attackers to cause a denial of service (infinite loop) via a crafted packet."
7,CVE-2015-6244,20,,DoS,2015-08-24,2016-12-23,4.3,None,Remote,Medium,Not required,None,None,Partial,"The dissect_zbee_secure function in epan/dissectors/packet-zbee-security.c in the ZigBee dissector in Wireshark 1.12.x before 1.12.7 improperly relies on length fields contained in packet data, which allows remote attackers to cause a denial of service (application crash) via a crafted packet."
8,CVE-2015-6243,20,,DoS,2015-08-24,2016-12-23,4.3,None,Remote,Medium,Not required,None,None,Partial,"The dissector-table implementation in epan/packet.c in Wireshark 1.12.x before 1.12.7 mishandles table searches for empty strings, which allows remote attackers to cause a denial of service (application crash) via a crafted packet, related to the (1) dissector_get_string_handle and (2) dissector_get_default_string_handle functions."
9,CVE-2015-6242,20,,DoS,2015-08-24,2016-12-23,4.3,None,Remote,Medium,Not required,None,None,Partial,"The wmem_block_split_free_chunk function in epan/wmem/wmem_allocator_block.c in the wmem block allocator in the memory manager in Wireshark 1.12.x before 1.12.7 does not properly consider a certain case of multiple realloc operations that restore a memory chunk to its original size, which allows remote attackers to cause a denial of service (incorrect free operation and application crash) via a crafted packet."
10,CVE-2015-6241,20,,DoS,2015-08-24,2016-12-23,4.3,None,Remote,Medium,Not required,None,None,Partial,"The proto_tree_add_bytes_item function in epan/proto.c in the protocol-tree implementation in Wireshark 1.12.x before 1.12.7 does not properly terminate a data structure after a failure to locate a number within a string, which allows remote attackers to cause a denial of service (application crash) via a crafted packet."
11,CVE-2015-4652,20,,DoS,2015-07-21,2017-06-30,4.3,None,Remote,Medium,Not required,None,None,Partial,"epan/dissectors/packet-gsm_a_dtap.c in the GSM DTAP dissector in Wireshark 1.12.x before 1.12.6 does not properly validate digit characters, which allows remote attackers to cause a denial of service (application crash) via a crafted packet, related to the de_emerg_num_list and de_bcd_num functions."
12,CVE-2015-4651,399,,DoS,2015-07-21,2017-06-30,5,None,Remote,Low,Not required,None,None,Partial,"The dissect_wccp2r1_address_table_info function in epan/dissectors/packet-wccp.c in the WCCP dissector in Wireshark 1.12.x before 1.12.6 does not properly determine whether enough memory is available for storing IP address strings, which allows remote attackers to cause a denial of service (application crash) via a crafted packet."
13,CVE-2015-3906,119,,DoS Overflow,2015-05-26,2017-06-30,5,None,Remote,Low,Not required,None,None,Partial,"The logcat_dump_text function in wiretap/logcat.c in the Android Logcat file parser in Wireshark 1.12.x before 1.12.5 does not properly handle a lack of \0 termination, which allows remote attackers to cause a denial of service (out-of-bounds read and application crash) via a crafted message in a packet, a different vulnerability than CVE-2015-3815."
14,CVE-2015-3815,119,,DoS Overflow,2015-05-26,2017-06-30,5,None,Remote,Low,Not required,None,None,Partial,"The detect_version function in wiretap/logcat.c in the Android Logcat file parser in Wireshark 1.12.x before 1.12.5 does not check the length of the payload, which allows remote attackers to cause a denial of service (out-of-bounds read and application crash) via a packet with a crafted payload, as demonstrated by a length of zero, a different vulnerability than CVE-2015-3906."
15,CVE-2015-3814,189,,DoS,2015-05-26,2017-06-30,5,None,Remote,Low,Not required,None,None,Partial,"The (1) dissect_tfs_request and (2) dissect_tfs_response functions in epan/dissectors/packet-ieee80211.c in the IEEE 802.11 dissector in Wireshark 1.10.x before 1.10.14 and 1.12.x before 1.12.5 interpret a zero value as a length rather than an error condition, which allows remote attackers to cause a denial of service (infinite loop) via a crafted packet."
16,CVE-2015-3813,399,,DoS,2015-05-26,2018-01-04,5,None,Remote,Low,Not required,None,None,Partial,"The fragment_add_work function in epan/reassemble.c in the packet-reassembly feature in Wireshark 1.12.x before 1.12.5 does not properly determine the defragmentation state in a case of an insufficient snapshot length, which allows remote attackers to cause a denial of service (memory consumption) via a crafted packet."
17,CVE-2015-3812,399,,DoS,2015-05-26,2018-01-04,7.8,None,Remote,Low,Not required,None,None,Complete,Multiple memory leaks in the x11_init_protocol function in epan/dissectors/packet-x11.c in the X11 dissector in Wireshark 1.10.x before 1.10.14 and 1.12.x before 1.12.5 allow remote attackers to cause a denial of service (memory consumption) via a crafted packet.
18,CVE-2015-3811,17,,DoS,2015-05-26,2018-01-04,5,None,Remote,Low,Not required,None,None,Partial,"epan/dissectors/packet-wcp.c in the WCP dissector in Wireshark 1.10.x before 1.10.14 and 1.12.x before 1.12.5 improperly refers to previously processed bytes, which allows remote attackers to cause a denial of service (application crash) via a crafted packet, a different vulnerability than CVE-2015-2188."
19,CVE-2015-3810,399,,DoS,2015-05-26,2017-06-30,7.8,None,Remote,Low,Not required,None,None,Complete,"epan/dissectors/packet-websocket.c in the WebSocket dissector in Wireshark 1.12.x before 1.12.5 uses a recursive algorithm, which allows remote attackers to cause a denial of service (CPU consumption) via a crafted packet."
20,CVE-2015-3809,189,,DoS,2015-05-26,2017-06-30,7.8,None,Remote,Low,Not required,None,None,Complete,"The dissect_lbmr_pser function in epan/dissectors/packet-lbmr.c in the LBMR dissector in Wireshark 1.12.x before 1.12.5 does not properly track the current offset, which allows remote attackers to cause a denial of service (infinite loop) via a crafted packet."
21,CVE-2015-3808,189,,DoS,2015-05-26,2017-06-30,7.8,None,Remote,Low,Not required,None,None,Complete,"The dissect_lbmr_pser function in epan/dissectors/packet-lbmr.c in the LBMR dissector in Wireshark 1.12.x before 1.12.5 does not reject a zero length, which allows remote attackers to cause a denial of service (infinite loop) via a crafted packet."
22,CVE-2015-2192,189,,DoS Overflow,2015-03-07,2018-10-30,5,None,Remote,Low,Not required,None,None,Partial,Integer overflow in the dissect_osd2_cdb_continuation function in epan/dissectors/packet-scsi-osd.c in the SCSI OSD dissector in Wireshark 1.12.x before 1.12.4 allows remote attackers to cause a denial of service (infinite loop) via a crafted length field in a packet.
23,CVE-2015-2191,189,,DoS Overflow,2015-03-07,2018-10-30,5,None,Remote,Low,Not required,None,None,Partial,Integer overflow in the dissect_tnef function in epan/dissectors/packet-tnef.c in the TNEF dissector in Wireshark 1.10.x before 1.10.13 and 1.12.x before 1.12.4 allows remote attackers to cause a denial of service (infinite loop) via a crafted length field in a packet.
24,CVE-2015-2190,19,,DoS,2015-03-07,2018-10-30,5,None,Remote,Low,Not required,None,None,Partial,"epan/proto.c in Wireshark 1.12.x before 1.12.4 does not properly handle integer data types greater than 32 bits in size, which allows remote attackers to cause a denial of service (assertion failure and application exit) via a crafted packet that is improperly handled by the LLDP dissector."
25,CVE-2015-2189,189,,DoS,2015-03-07,2018-10-30,5,None,Remote,Low,Not required,None,None,Partial,Off-by-one error in the pcapng_read function in wiretap/pcapng.c in the pcapng file parser in Wireshark 1.10.x before 1.10.13 and 1.12.x before 1.12.4 allows remote attackers to cause a denial of service (out-of-bounds read and application crash) via an invalid Interface Statistics Block (ISB) interface ID in a crafted packet.
26,CVE-2015-2188,19,,DoS,2015-03-07,2018-10-30,5,None,Remote,Low,Not required,None,None,Partial,"epan/dissectors/packet-wcp.c in the WCP dissector in Wireshark 1.10.x before 1.10.13 and 1.12.x before 1.12.4 does not properly initialize a data structure, which allows remote attackers to cause a denial of service (out-of-bounds read and application crash) via a crafted packet that is improperly handled during decompression."
27,CVE-2015-2187,20,,DoS Mem. Corr.,2015-03-07,2018-10-30,5,None,Remote,Low,Not required,None,None,Partial,"The dissect_atn_cpdlc_heur function in asn1/atn-cpdlc/packet-atn-cpdlc-template.c in the ATN-CPDLC dissector in Wireshark 1.12.x before 1.12.4 does not properly follow the TRY/ENDTRY code requirements, which allows remote attackers to cause a denial of service (stack memory corruption and application crash) via a crafted packet."
28,CVE-2015-0564,119,,DoS Overflow,2015-01-09,2018-10-30,5,None,Remote,Low,Not required,None,None,Partial,Buffer underflow in the ssl_decrypt_record function in epan/dissectors/packet-ssl-utils.c in Wireshark 1.10.x before 1.10.12 and 1.12.x before 1.12.3 allows remote attackers to cause a denial of service (application crash) via a crafted packet that is improperly handled during decryption of an SSL session.
29,CVE-2015-0563,20,,DoS,2015-01-09,2018-10-30,5,None,Remote,Low,Not required,None,None,Partial,"epan/dissectors/packet-smtp.c in the SMTP dissector in Wireshark 1.10.x before 1.10.12 and 1.12.x before 1.12.3 uses an incorrect length value for certain string-append operations, which allows remote attackers to cause a denial of service (application crash) via a crafted packet."
30,CVE-2015-0562,,,DoS,2015-01-09,2018-01-04,5,None,Remote,Low,Not required,None,None,Partial,"Multiple use-after-free vulnerabilities in epan/dissectors/packet-dec-dnart.c in the DEC DNA Routing Protocol dissector in Wireshark 1.10.x before 1.10.12 and 1.12.x before 1.12.3 allow remote attackers to cause a denial of service (application crash) via a crafted packet, related to the use of packet-scope memory instead of pinfo-scope memory."
31,CVE-2015-0561,20,,DoS,2015-01-09,2018-10-30,5,None,Remote,Low,Not required,None,None,Partial,"asn1/lpp/lpp.cnf in the LPP dissector in Wireshark 1.10.x before 1.10.12 and 1.12.x before 1.12.3 does not validate a certain index value, which allows remote attackers to cause a denial of service (out-of-bounds memory access and application crash) via a crafted packet."
32,CVE-2015-0560,19,,DoS,2015-01-09,2018-10-30,5,None,Remote,Low,Not required,None,None,Partial,"The dissect_wccp2r1_address_table_info function in epan/dissectors/packet-wccp.c in the WCCP dissector in Wireshark 1.10.x before 1.10.12 and 1.12.x before 1.12.3 does not initialize certain data structures, which allows remote attackers to cause a denial of service (application crash) via a crafted packet."
33,CVE-2015-0559,,,DoS,2015-01-09,2018-10-30,5,None,Remote,Low,Not required,None,None,Partial,"Multiple use-after-free vulnerabilities in epan/dissectors/packet-wccp.c in the WCCP dissector in Wireshark 1.10.x before 1.10.12 and 1.12.x before 1.12.3 allow remote attackers to cause a denial of service (application crash) via a crafted packet, related to the use of packet-scope memory instead of pinfo-scope memory."
1,CVE-2016-9376,399,,,2016-11-17,2017-07-27,4.3,None,Remote,Medium,Not required,None,None,Partial,"In Wireshark 2.2.0 to 2.2.1 and 2.0.0 to 2.0.7, the OpenFlow dissector could crash with memory exhaustion, triggered by network traffic or a capture file. This was addressed in epan/dissectors/packet-openflow_v5.c by ensuring that certain length values were sufficiently large."
2,CVE-2016-9375,20,,,2016-11-17,2017-07-27,4.3,None,Remote,Medium,Not required,None,None,Partial,"In Wireshark 2.2.0 to 2.2.1 and 2.0.0 to 2.0.7, the DTN dissector could go into an infinite loop, triggered by network traffic or a capture file. This was addressed in epan/dissectors/packet-dtn.c by checking whether SDNV evaluation was successful."
3,CVE-2016-9374,119,,Overflow,2016-11-17,2017-07-27,4.3,None,Remote,Medium,Not required,None,None,Partial,"In Wireshark 2.2.0 to 2.2.1 and 2.0.0 to 2.0.7, the AllJoyn dissector could crash with a buffer over-read, triggered by network traffic or a capture file. This was addressed in epan/dissectors/packet-alljoyn.c by ensuring that a length variable properly tracked the state of a signature variable."
4,CVE-2016-9373,416,,,2016-11-17,2017-07-27,4.3,None,Remote,Medium,Not required,None,None,Partial,"In Wireshark 2.2.0 to 2.2.1 and 2.0.0 to 2.0.7, the DCERPC dissector could crash with a use-after-free, triggered by network traffic or a capture file. This was addressed in epan/dissectors/packet-dcerpc-nt.c and epan/dissectors/packet-dcerpc-spoolss.c by using the wmem file scope for private strings."
5,CVE-2016-9372,20,,,2016-11-17,2017-07-27,4.3,None,Remote,Medium,Not required,None,None,Partial,"In Wireshark 2.2.0 to 2.2.1, the Profinet I/O dissector could loop excessively, triggered by network traffic or a capture file. This was addressed in plugins/profinet/packet-pn-rtc-one.c by rejecting input with too many I/O objects."
6,CVE-2016-7180,416,,DoS,2016-09-09,2016-09-29,4.3,None,Remote,Medium,Not required,None,None,Partial,"epan/dissectors/packet-ipmi-trace.c in the IPMI trace dissector in Wireshark 2.x before 2.0.6 does not properly consider whether a string is constant, which allows remote attackers to cause a denial of service (use-after-free and application crash) via a crafted packet."
7,CVE-2016-7179,119,,DoS Overflow,2016-09-09,2016-09-29,4.3,None,Remote,Medium,Not required,None,None,Partial,Stack-based buffer overflow in epan/dissectors/packet-catapult-dct2000.c in the Catapult DCT2000 dissector in Wireshark 2.x before 2.0.6 allows remote attackers to cause a denial of service (application crash) via a crafted packet.
8,CVE-2016-7178,787,,DoS,2016-09-09,2016-09-29,4.3,None,Remote,Medium,Not required,None,None,Partial,"epan/dissectors/packet-umts_fp.c in the UMTS FP dissector in Wireshark 2.x before 2.0.6 does not ensure that memory is allocated for certain data structures, which allows remote attackers to cause a denial of service (invalid write access and application crash) via a crafted packet."
9,CVE-2016-7177,119,,DoS Overflow,2016-09-09,2016-09-29,4.3,None,Remote,Medium,Not required,None,None,Partial,"epan/dissectors/packet-catapult-dct2000.c in the Catapult DCT2000 dissector in Wireshark 2.x before 2.0.6 does not restrict the number of channels, which allows remote attackers to cause a denial of service (buffer over-read and application crash) via a crafted packet."
10,CVE-2016-7176,119,,DoS Overflow,2016-09-09,2016-09-30,4.3,None,Remote,Medium,Not required,None,None,Partial,"epan/dissectors/packet-h225.c in the H.225 dissector in Wireshark 2.x before 2.0.6 calls snprintf with one of its input buffers as the output buffer, which allows remote attackers to cause a denial of service (copy overlap and application crash) via a crafted packet."
11,CVE-2016-7175,125,,DoS,2016-09-09,2016-09-30,4.3,None,Remote,Medium,Not required,None,None,Partial,"epan/dissectors/packet-qnet6.c in the QNX6 QNET dissector in Wireshark 2.x before 2.0.6 mishandles MAC address data, which allows remote attackers to cause a denial of service (out-of-bounds read and application crash) via a crafted packet."
12,CVE-2016-6513,399,,DoS,2016-08-06,2016-11-28,4.3,None,Remote,Medium,Not required,None,None,Partial,"epan/dissectors/packet-wbxml.c in the WBXML dissector in Wireshark 2.x before 2.0.5 does not restrict the recursion depth, which allows remote attackers to cause a denial of service (application crash) via a crafted packet."
13,CVE-2016-6512,20,,DoS Overflow,2016-08-06,2017-09-02,4.3,None,Remote,Medium,Not required,None,None,Partial,"epan/dissectors/packet-wap.c in Wireshark 2.x before 2.0.5 omits an overflow check in the tvb_get_guintvar function, which allows remote attackers to cause a denial of service (infinite loop) via a crafted packet, related to the MMSE, WAP, WBXML, and WSP dissectors."
14,CVE-2016-6511,399,,DoS,2016-08-06,2016-11-28,4.3,None,Remote,Medium,Not required,None,None,Partial,epan/proto.c in Wireshark 1.12.x before 1.12.13 and 2.x before 2.0.5 allows remote attackers to cause a denial of service (OpenFlow dissector large loop) via a crafted packet.
15,CVE-2016-6510,189,,DoS Overflow,2016-08-06,2016-11-28,4.3,None,Remote,Medium,Not required,None,None,Partial,Off-by-one error in epan/dissectors/packet-rlc.c in the RLC dissector in Wireshark 1.12.x before 1.12.13 and 2.x before 2.0.5 allows remote attackers to cause a denial of service (stack-based buffer overflow and application crash) via a crafted packet.
16,CVE-2016-6509,20,,DoS,2016-08-06,2016-11-28,4.3,None,Remote,Medium,Not required,None,None,Partial,"epan/dissectors/packet-ldss.c in the LDSS dissector in Wireshark 1.12.x before 1.12.13 and 2.x before 2.0.5 mishandles conversations, which allows remote attackers to cause a denial of service (application crash) via a crafted packet."
17,CVE-2016-6508,399,,DoS,2016-08-06,2016-11-28,4.3,None,Remote,Medium,Not required,None,None,Partial,"epan/dissectors/packet-rlc.c in the RLC dissector in Wireshark 1.12.x before 1.12.13 and 2.x before 2.0.5 uses an incorrect integer data type, which allows remote attackers to cause a denial of service (large loop) via a crafted packet."
18,CVE-2016-6507,399,,DoS,2016-08-06,2016-11-28,4.3,None,Remote,Medium,Not required,None,None,Partial,epan/dissectors/packet-mmse.c in the MMSE dissector in Wireshark 1.12.x before 1.12.13 allows remote attackers to cause a denial of service (infinite loop) via a crafted packet.
19,CVE-2016-6506,399,,DoS,2016-08-06,2016-11-28,4.3,None,Remote,Medium,Not required,None,None,Partial,epan/dissectors/packet-wsp.c in the WSP dissector in Wireshark 1.12.x before 1.12.13 and 2.x before 2.0.5 allows remote attackers to cause a denial of service (infinite loop) via a crafted packet.
20,CVE-2016-6505,369,,DoS,2016-08-06,2017-09-02,4.3,None,Remote,Medium,Not required,None,None,Partial,epan/dissectors/packet-packetbb.c in the PacketBB dissector in Wireshark 1.12.x before 1.12.13 and 2.x before 2.0.5 allows remote attackers to cause a denial of service (divide-by-zero error and application crash) via a crafted packet.
21,CVE-2016-6504,476,,DoS,2016-08-06,2017-09-02,4.3,None,Remote,Medium,Not required,None,None,Partial,"epan/dissectors/packet-ncp2222.inc in the NDS dissector in Wireshark 1.12.x before 1.12.13 does not properly maintain a ptvc data structure, which allows remote attackers to cause a denial of service (NULL pointer dereference and application crash) via a crafted packet."
22,CVE-2016-6503,20,,DoS,2016-08-06,2017-09-02,4.3,None,Remote,Medium,Not required,None,None,Partial,"The CORBA IDL dissectors in Wireshark 2.x before 2.0.5 on 64-bit Windows platforms do not properly interact with Visual C++ compiler options, which allows remote attackers to cause a denial of service (application crash) via a crafted packet."
23,CVE-2016-5359,119,,DoS Overflow,2016-08-07,2016-11-28,4.3,None,Remote,Medium,Not required,None,None,Partial,"epan/dissectors/packet-wbxml.c in the WBXML dissector in Wireshark 1.12.x before 1.12.12 mishandles offsets, which allows remote attackers to cause a denial of service (integer overflow and infinite loop) via a crafted packet."
24,CVE-2016-5358,20,,DoS,2016-08-07,2016-11-28,4.3,None,Remote,Medium,Not required,None,None,Partial,"epan/dissectors/packet-pktap.c in the Ethernet dissector in Wireshark 2.x before 2.0.4 mishandles the packet-header data type, which allows remote attackers to cause a denial of service (application crash) via a crafted packet."
25,CVE-2016-5357,20,,DoS,2016-08-07,2016-11-28,4.3,None,Remote,Medium,Not required,None,None,Partial,"wiretap/netscreen.c in the NetScreen file parser in Wireshark 1.12.x before 1.12.12 and 2.x before 2.0.4 mishandles sscanf unsigned-integer processing, which allows remote attackers to cause a denial of service (application crash) via a crafted file."
26,CVE-2016-5356,119,,DoS Overflow,2016-08-07,2016-11-28,4.3,None,Remote,Medium,Not required,None,None,Partial,"wiretap/cosine.c in the CoSine file parser in Wireshark 1.12.x before 1.12.12 and 2.x before 2.0.4 mishandles sscanf unsigned-integer processing, which allows remote attackers to cause a denial of service (application crash) via a crafted file."
27,CVE-2016-5355,20,,DoS,2016-08-07,2016-11-28,4.3,None,Remote,Medium,Not required,None,None,Partial,"wiretap/toshiba.c in the Toshiba file parser in Wireshark 1.12.x before 1.12.12 and 2.x before 2.0.4 mishandles sscanf unsigned-integer processing, which allows remote attackers to cause a denial of service (application crash) via a crafted file."
28,CVE-2016-5354,476,,DoS,2016-08-07,2016-11-28,4.3,None,Remote,Medium,Not required,None,None,Partial,"The USB subsystem in Wireshark 1.12.x before 1.12.12 and 2.x before 2.0.4 mishandles class types, which allows remote attackers to cause a denial of service (application crash) via a crafted packet."
29,CVE-2016-5353,20,,DoS,2016-08-07,2016-11-28,4.3,None,Remote,Medium,Not required,None,None,Partial,"epan/dissectors/packet-umts_fp.c in the UMTS FP dissector in Wireshark 1.12.x before 1.12.12 and 2.x before 2.0.4 mishandles the reserved C/T value, which allows remote attackers to cause a denial of service (application crash) via a crafted packet."
30,CVE-2016-5352,125,,DoS,2016-08-07,2016-11-28,4.3,None,Remote,Medium,Not required,None,None,Partial,"epan/crypt/airpdcap.c in the IEEE 802.11 dissector in Wireshark 2.x before 2.0.4 mishandles certain length values, which allows remote attackers to cause a denial of service (application crash) via a crafted packet."
31,CVE-2016-5351,20,,DoS,2016-08-07,2016-11-28,4.3,None,Remote,Medium,Not required,None,None,Partial,"epan/crypt/airpdcap.c in the IEEE 802.11 dissector in Wireshark 1.12.x before 1.12.12 and 2.x before 2.0.4 mishandles the lack of an EAPOL_RSN_KEY, which allows remote attackers to cause a denial of service (application crash) via a crafted packet."
32,CVE-2016-5350,399,,DoS,2016-08-07,2016-11-28,4.3,None,Remote,Medium,Not required,None,None,Partial,"epan/dissectors/packet-dcerpc-spoolss.c in the SPOOLS component in Wireshark 1.12.x before 1.12.12 and 2.x before 2.0.4 mishandles unexpected offsets, which allows remote attackers to cause a denial of service (infinite loop) via a crafted packet."
33,CVE-2016-4421,20,,DoS,2016-04-30,2016-12-02,4.3,None,Remote,Medium,Not required,None,None,Partial,"epan/dissectors/packet-ber.c in the ASN.1 BER dissector in Wireshark 1.12.x before 1.12.10 and 2.x before 2.0.2 allows remote attackers to cause a denial of service (deep recursion, stack consumption, and application crash) via a packet that specifies deeply nested data."
34,CVE-2016-4420,20,,DoS,2016-04-30,2016-05-04,4.3,None,Remote,Medium,Not required,None,None,Partial,The NFS dissector in Wireshark 2.x before 2.0.2 allows remote attackers to cause a denial of service (application crash) via a crafted packet.
35,CVE-2016-4419,399,,DoS,2016-04-30,2016-05-04,4.3,None,Remote,Medium,Not required,None,None,Partial,"epan/dissectors/packet-spice.c in the SPICE dissector in Wireshark 2.x before 2.0.2 mishandles capability data, which allows remote attackers to cause a denial of service (large loop) via a crafted packet."
